Time 	 f_s1 	 f_s2 	 f_s3 	 W_s1 	 W_s2 	 W_s3 	 OdoMeasure 	 Heading 	 Roll 	 Pitch 	 Latitude 	 Longitude 	 Altitude 	 OdoLatitude 	 OdoLongitude 	 OdoAltitude
31.7000000000002    -0.514936408609343    2.47985761363167    9.5316642237624    0.00391765368974403    0.00195641032200982    0.00232435151060421    6.35260300507962    1.30742108776    0.053896624542144    0.234435132197864    0.959936419688127    0.645797062080312    117.135346307044    0.959936579692795    0.645797554403623    117.334761983904    9.86242749850921
31.8000000000002    -0.516260990859405    2.48373699920151    9.53066178527546    0.00388121471559702    0.00198773567508144    0.00246020743901647    6.3725636727507    1.30720295041331    0.0540406364342917    0.234841548158906    0.959936444954654    0.645797224948565    117.283336438478    0.959936605022969    0.645797717182433    117.4836406287    9.86250419301283
31.9000000000002    -0.517583293149224    2.48758854979185    9.52966428346454    0.00384469252083846    0.00201914565726174    0.00259596469923142    6.39252437651549    1.30697070349697    0.0541844100073203    0.235245087313918    0.959936470319996    0.645797388302954    117.432042326664    0.959936630455931    0.645797880443484    117.633229091299    9.86258032230625
32.0000000000002    -0.518903314697669    2.49141222556126    9.52867176422397    0.00380808778481147    0.00205063810561975    0.00273161984681678    6.41248511816785    1.30672435329093    0.0543279446271886    0.235645744719553    0.959936495785609    0.64579755214277    117.581463723735    0.959936655993135    0.645798044186068    117.783527114275    9.86265588561213
32.1000000000002    -0.520221054741361    2.49520798699323    9.52768427319891    0.00377140118936415    0.00208221085057879    0.00286716944335048    6.43244589949975    1.30646390645648    0.0544712396609092    0.236043515467762    0.959936521352963    0.645797716467299    117.731600362199    0.959936681636046    0.645798208409471    117.934534420649    9.86273088216002
32.2000000000002    -0.52153651253427    2.49897579489572    9.52670185578321    0.00373463341882835    0.00211386171607824    0.00300261005647835    6.45240672230129    1.30618937003608    0.0546142944765511    0.236438394685859    0.959936547023537    0.645797881275822    117.882451954928    0.959936707386141    0.645798373112971    118.086250713883    9.86280531118628
32.3000000000002    -0.522849687347315    2.50271561040096    9.52572455711734    0.00369778515999834    0.00214558851973579    0.0031379382599712    6.47236758836063    1.30590075145319    0.0547571084432429    0.236830377536577    0.959936572798824    0.645798046567614    118.034018195147    0.959936733244907    0.645798538295842    118.238675677865    9.86287917193414
32.4000000000002    -0.524160578467939    2.50642739496506    9.52475242208639    0.00366085710210952    0.00217738907301001    0.00327315063378125    6.49232849946393    1.30559805851203    0.0548996809311752    0.237219459218132    0.959936598680326    0.645798212341944    118.186298756424    0.959936759213841    0.645798703957351    118.3918089769    9.86295246365366
32.5000000000002    -0.525469185199702    2.51011111036772    9.52378549531791    0.00362384993681698    0.00220926118136327    0.003408243764098    6.51228945739536    1.30528129939741    0.0550420113116036    0.237605634964278    0.959936624669558    0.645798378598075    118.339293292659    0.959936785294453    0.64579887009676    118.545650255702    9.86302518560172
32.6000000000002    -0.526775506861893    2.51376671871188    9.52282382117998    0.00358676435817411    0.00224120264442508    0.00354321424340344    6.53225046393705    1.30495048267446    0.0551840989568512    0.237988900044367    0.959936650768043    0.645798545335263    118.493001438076    0.959936811488264    0.645799036713323    118.700199139383    9.86309733704205
32.7000000000002    -0.528079542789092    2.5173941824234    9.52186744377911    0.00354960106261108    0.00227321125615575    0.00367805867052675    6.55221152086903    1.30460561728846    0.055325943240312    0.238369249763406    0.959936676977318    0.64579871255276    118.647422807211    0.959936837796804    0.645799203806289    118.855455233441    9.86316891724521
32.8000000000002    -0.529381292330776    2.5209934642507    9.52091640695826    0.00351236074891334    0.00230528480501034    0.00381277365069832    6.57217262996923    1.30424671256454    0.0554675435364527    0.238746679462117    0.959936703298931    0.645798880249809    118.802556994907    0.959936864221616    0.6457993713749    119.011418123754    9.86323992548856
32.9000000000002    -0.53068075485091    2.52456452726452    9.51997075429484    0.00347504411820001    0.002337421074103    0.00394735579560323    6.59213379301344    1.30387377820746    0.0556088992208163    0.23912118451699    0.959936729734438    0.64579904842565    118.958403576302    0.95993689076425    0.645799539418392    119.168087376572    9.86331036105629
33.0000000000002    -0.531977929727511    2.52810733485748    9.51903052909871    0.00343765187390224    0.00236961784137159    0.00408180172343412    6.61209501177526    1.30348682430135    0.0557500096700244    0.239492760340343    0.95993675628541    0.645799217079514    119.11496210682    0.959936917426271    0.645799707935993    119.325462538505    9.86338022323942
33.1000000000002    -0.533272816352264    2.53162185074386    9.51809577441021    0.00340018472174161    0.00240187287974258    0.0042161080589435    6.63205628802606    1.30308586130941    0.0558908742617803    0.239861402380377    0.959936782953424    0.645799386210626    119.272232122167    0.959936944209251    0.645799876926926    119.483543136518    9.86344951133576
33.2000000000002    -0.534565414130091    2.53510803895913    9.51716653299823    0.00336264336970837    0.00243418395729625    0.00435027143349549    6.65201762353499    1.30267090007367    0.0560314923748712    0.24022710612123    0.959936809740072    0.645799555818204    119.430213138318    0.959936971114776    0.645800046390406    119.642328677921    9.86351822464991
33.3000000000002    -0.535855722478751    2.53856586385973    9.51624284735823    0.00332502852803969    0.0024665488374322    0.00448428848511692    6.67197902006891    1.30224195181465    0.0561718633891716    0.240589867083039    0.959936836646953    0.64579972590146    119.588904651514    0.959936998144439    0.645800216325641    119.801818650363    9.8635863624933
33.4000000000002    -0.537143740828406    2.54199529012268    9.51532475971033    0.00328734090919788    0.00249896527903506    0.00461815585854799    6.69194047939236    1.30179902813107    0.0563119866856455    0.240949680821983    0.95993686367568    0.645799896459599    119.74830613825    0.959937025299846    0.645800386731833    119.962012521823    9.86365392418415
33.5000000000002    -0.538429468621239    2.54539628274524    9.51441231199736    0.00324958122784853    0.00253143103664048    0.00475187020529223    6.71190200326755    1.30134214099958    0.0564518616463494    0.241306542930351    0.959936890827874    0.645800067491819    119.908417055272    0.959937052582611    0.645800557608176    120.122909740606    9.86372090904745
33.6000000000002    -0.539712905310997    2.54876880704466    9.513505545883    0.0032117502008387    0.0025639438606014    0.00488542818366599    6.73186359345431    1.30087130277437    0.0565914876544349    0.241660449036586    0.959936918105168    0.645800238997311    120.069236839571    0.95993707999436    0.645800728953857    120.284509735331    9.86378731641501
33.7000000000002    -0.540994050362626    2.55211282865766    9.51260450274986    0.00317384854717493    0.00259650149725447    0.00501882645884736    6.75182525171006    1.30038652618688    0.0567308640941515    0.242011394805342    0.959936945509203    0.645800410975258    120.230764908372    0.959937107536728    0.645800900768055    120.446811914933    9.86385314562537
33.8000000000002    -0.542272903251805    2.55542831354026    9.51170922369762    0.00313587698800133    0.00262910168908674    0.00515206170292452    6.7717869797898    1.29988782434544    0.0568699903508494    0.242359375937538    0.959936973041634    0.645800583424836    120.393000659132    0.959937135211361    0.645801073049943    120.609815668646    9.8639183960239
33.9000000000002    -0.543549463464573    2.55871522796738    9.51081974954115    0.00309783624657761    0.00266174217490252    0.00528513059494357    6.79174877944605    1.29937521073491    0.0570088658109821    0.24270438817041    0.959937000704122    0.645800756345215    120.555943469533    0.959937163019915    0.645801245798685    120.773520366009    9.86398306696269
34.0000000000002    -0.544823730496887    2.5619735385325    9.50993612080868    0.00305972704825701    0.00269442068999051    0.00541802982095579    6.81171065242884    1.29884869921635    0.0571474898621089    0.243046427277561    0.959937028498341    0.645800929735556    120.719592697476    0.959937190964055    0.645801419013437    120.93792535685    9.86404715780064
34.1000000000002    -0.546095703854223    2.56520321214729    9.50905837773996    0.0030215501204643    0.00272713496629099    0.00555075607406444    6.83167260048567    1.29830830402657    0.0572858618928981    0.243385489069018    0.959937056425974    0.645801103595012    120.883947681076    0.959937219045456    0.64580159269335    121.103029971289    9.86411066790338
34.2000000000002    -0.54736538305115    2.56840421604132    9.50818656028443    0.00298330619267364    0.00275988273256327    0.00568330605447091    6.85163462536151    1.29775403977785    0.0574239812931291    0.243721569391277    0.959937084488714    0.64580127792273    121.04900773866    0.959937247265804    0.645801766837564    121.268833519727    9.86417359664331
34.3000000000002    -0.548632767610919    2.57157651776169    9.50732070809943    0.00294499599638647    0.00279266171455327    0.00581567646952048    6.87159672879871    1.29718592145745    0.0575618474536957    0.244054664127359    0.959937112688264    0.645801452717848    121.214772168757    0.959937275626792    0.645801941445213    121.435335292847    9.86423594339957
34.4000000000002    -0.549897857065048    2.57472008517269    9.50646086054838    0.00290662026510937    0.00282546963516123    0.00594786403374745    6.89155891253704    1.29660396442725    0.0576994597666083    0.244384769196857    0.959937141026338    0.645801627979496    121.3812402501    0.959937304130126    0.64580211651542    121.602534561604    9.86429770755803
34.5000000000002    -0.551160650952906    2.57783488645546    9.50560705669905    0.00286817973433186    0.00285830421460961    0.00607986546891984    6.91152117831362    1.29600818442334    0.0578368176249969    0.244711880555989    0.959937169504657    0.645801803706797    121.548411241615    0.95993733277752    0.645802292047304    121.770430577226    9.86435888851133
34.6000000000002    -0.552421148821295    2.58092089010769    9.50475933532175    0.00282967514150414    0.00289116317061101    0.00621167750408355    6.9314835278629    1.29539859755557    0.0579739204231135    0.245035994197644    0.959937198124954    0.645801979898864    121.716284382426    0.959937361570697    0.645802468039973    121.939022571208    9.86441948565882
34.7000000000002    -0.55367935022404    2.58397806494316    9.50391773488764    0.00279110722601493    0.00292404421853632    0.00634329687560597    6.95144596291664    1.29477522030714    0.0581107675563349    0.245357106151435    0.959937226888972    0.645802156554803    121.884858891843    0.95993739051139    0.645802644492526    122.108309755307    9.86447949840658
34.8000000000002    -0.554935254721565    2.58700638009156    9.50308229356691    0.00275247672916908    0.00295694507158288    0.00647472032721921    6.97140848520389    1.29413806953412    0.0582473584211657    0.245675212483743    0.95993725579846    0.645802333673711    122.054133969366    0.959937419601341    0.645802821404056    122.278291321544    9.86453892616741
34.9000000000002    -0.556188861880488    2.59000580499802    9.50225304922713    0.00271378439416535    0.00298986344094277    0.00660594461006272    6.99137109645094    1.29348716246504    0.0583836924152401    0.245990309297771    0.95993728485518    0.645802511254678    122.224108794676    0.959937448842302    0.645802998773645    122.448966442196    9.86459776836084
35.0000000000002    -0.557440171273202    2.59297630942282    9.50143003943155    0.00267503096607402    0.00302279703597115    0.00673696648272548    7.01133379838129    1.29282251670039    0.0585197689373257    0.246302392733585    0.959937314060902    0.645802689296784    122.394782527639    0.959937478236032    0.645803176600367    122.620334269796    9.86465602441308
35.1000000000002    -0.558689182477461    2.59591786344108    9.50061330143736    0.00263621719181453    0.00305574356435473    0.00686778271128772    7.03129659271568    1.29214415021214    0.0586555873873251    0.246611458968169    0.959937343417406    0.645802867799099    122.566154308299    0.959937507784302    0.645803354883287    122.79239393713    9.86471369375707
35.2000000000002    -0.559935895075954    2.59883043744236    9.49980287219405    0.00259734382013312    0.00308870073228016    0.00699839006936214    7.05125948117199    1.29145208134328    0.0587911471662791    0.246917504215465    0.959937372926479    0.645803046760687    122.738223256879    0.959937537488891    0.645803533621461    122.965144557236    9.86477077583244
35.3000000000002    -0.561180308655916    2.60171400213035    9.49899878834176    0.00255841160158039    0.00312166624460262    0.00712878533813467    7.07122246546526    1.29074632880731    0.0589264476763695    0.247220524726422    0.95993740258992    0.645803226180601    122.910988473775    0.959937567351585    0.645803712813937    123.138585223403    9.8648272700855
35.4000000000002    -0.562422422808688    2.60456852852253    9.49820108620959    0.00251942128848883    0.00315463780501432    0.00725896530640476    7.09118554730766    1.29002691168774    0.0590614883209211    0.247520516789042    0.959937432409536    0.645803406057886    123.084449039562    0.95993759737418    0.645803892459752    123.312715009166    9.86488317596924
35.5000000000002    -0.563662237129324    2.60739398794982    9.49740980181403    0.00248037363495041    0.00318761311621307    0.00738892677062524    7.11114872840844    1.28929384943757    0.0591962685044049    0.247817476728427    0.959937462387141    0.645803586391577    123.258604014987    0.959937627558483    0.645804072557934    123.487532968311    9.86493849294336
35.6000000000002    -0.564899751216164    2.61019035205631    9.49662497085729    0.00244126939679403    0.00322058988007085    0.00751866653494167    7.13111201047395    1.28854716187874    0.0593307876324405    0.248111400906821    0.959937492524561    0.6458037671807    123.433452440972    0.959937657906307    0.645804253107503    123.663038134868    9.86499322047421
35.7000000000002    -0.566134964670424    2.61295759279881    9.49584662872574    0.00240210933156306    0.00325356579780237    0.00764818141123134    7.15107539520755    1.28778686920166    0.0594650451117989    0.248402285723656    0.959937522823628    0.645803948424271    123.608993338609    0.959937688419474    0.645804434107468    123.839229523115    9.8650473580348
35.8000000000002    -0.567367877095796    2.61569568244659    9.49507481048831    0.00236289419849276    0.00328653857013364    0.00777746821914173    7.17103888430967    1.28701299196458    0.0595990403504046    0.248690127615598    0.959937553286184    0.645804130121298    123.785225709166    0.959937719099815    0.645804615556828    124.016106127577    9.8651009051048
35.9000000000002    -0.568598488098015    2.61840459358107    9.49430955089493    0.00232362475848772    0.00331950589747043    0.00790652378612857    7.19100247947771    1.2862255510931    0.0597327727573391    0.248974923056586    0.959937583914081    0.645804312270778    123.962148534082    0.959937749949168    0.645804797454574    124.193666923023    9.86515386117057
36.0000000000002    -0.569826797284469    2.62108429909538    9.49355088437496    0.00228430177409932    0.00335246548006681    0.00803534494749353    7.21096618240604    1.28542456787957    0.0598662417428424    0.249256668557881    0.959937614709176    0.645804494871698    124.139760774972    0.959937780969382    0.645804979799684    124.371910864473    9.86520622572506
36.1000000000002    -0.571052804263781    2.62373477219416    9.49279884503567    0.00224492600950309    0.00338541501819354    0.00816392854642141    7.23092999478603    1.28461006398253    0.0599994467183167    0.249535360668102    0.959937645673338    0.645804677923035    124.318061373624    0.959937812162313    0.64580516259113    124.550836887192    9.86525799826791
36.2000000000002    -0.572276508645384    2.62635598639313    9.4920534666607    0.00220549823047609    0.00341835221230645    0.00829227143401692    7.25089391830591    1.28378206142611    0.0601323870963282    0.249810995973276    0.959937676808441    0.645804861423758    124.497049252    0.959937843529823    0.645805345827871    124.730443906695    9.86530917830535
36.3000000000002    -0.573497910039132    2.62894791551882    9.49131478270857    0.00216601920437431    0.00345127476321472    0.00842037046934112    7.27085795465088    1.28294058259946    0.0602650622906101    0.250083571096873    0.95993770811637    0.645805045372824    124.676723312244    0.959937875073785    0.645805529508856    124.910730818746    9.86535976535029
36.4000000000002    -0.574717008054892    2.63151053370821    9.49058282631117    0.00212648970010993    0.00348418037224911    0.00854822251944743    7.290822105503    1.28208565025611    0.060397471716065    0.250353082699852    0.959937739599017    0.64580522976918    124.857082436672    0.959937906796079    0.645805713633024    125.091696499363    9.8654097589222
36.5000000000002    -0.57593380230212    2.63404381540841    9.48985763027231    0.00208691048812873    0.00351706674143003    0.00867582445941711    7.31078637254119    1.28121728751338    0.0605296147887674    0.250619527480698    0.959937771258282    0.645805414611762    125.038125487787    0.959937938698593    0.645805898199304    125.273339804817    9.86545915854721
36.6000000000003    -0.577148292389462    2.63654773537638    9.48913922706622    0.00204728234038733    0.00354993157363559    0.00880317317239459    7.33075075744119    1.28033551785175    0.0606614909259668    0.250882902175467    0.959937803096073    0.645805599899497    125.219851308271    0.959937970783221    0.645806083206613    125.455659571634    9.86550796375804
36.7000000000003    -0.578360477924354    2.6390222686785    9.48842764883616    0.00200760603033051    0.00358277257276944    0.00893026554962223    7.35071526187561    1.2794403651142    0.0607930995460894    0.251143203557821    0.959937835114306    0.6458057856313    125.402258720992    0.959938003051867    0.645806268653859    125.638654616599    9.86555617409401
36.8000000000003    -0.579570358512595    2.64146739069038    9.48772292739293    0.00196788233286846    0.00361558744392855    0.00905709849047475    7.37067988751381    1.27853185350562    0.0609244400687416    0.251400428439073    0.959937867314904    0.645805971806076    125.585346529008    0.959938035506443    0.645806454539938    125.822323736761    9.86560378910103
36.9000000000003    -0.580777933757981    2.64388307709645    9.48702509421351    0.00192811202435406    0.00364837389357079    0.00918366890249334    7.39064463602194    1.27761000759211    0.0610555119147119    0.251654573668219    0.9599378996998    0.645806158422719    125.769113515567    0.959938068148865    0.645806640863735    126.006665709429    9.8656508083316
37.0000000000003    -0.581983203261862    2.64626930388966    9.48633418043961    0.00188829588256008    0.00368112962968245    0.00930997370141931    7.4106095090629    1.27667485230032    0.0611863145059735    0.251905636131986    0.959937932270932    0.645806345480112    125.953558444112    0.959938100981059    0.645806827624125    126.191679292184    9.8656972313448
37.1000000000003    -0.583186166622751    2.64862604737124    9.48565021687636    0.00184843468665642    0.00371385236194544    0.00943600981122747    7.43057450829632    1.2757264129168    0.0613168472656873    0.252153612754859    0.959937965030246    0.645806532977126    126.138680058285    0.95993813400496    0.645807014819969    126.377363222877    9.8657430577063
37.2000000000003    -0.584386823435937    2.65095328415024    9.48497323399085    0.00180852921718735    0.00374653980190451    0.00956177416415909    7.45053963537856    1.27476471508729    0.0614471096182041    0.25239850049913    0.959937997979696    0.645806720912623    126.324477081931    0.959938167222506    0.645807202450121    126.563716219633    9.86578828698829
37.3000000000003    -0.585585173293059    2.65325099114335    9.48430326191088    0.00176858025604864    0.0037791896631341    0.00968726370075458    7.47050489196265    1.27378978481603    0.0615771009890671    0.252640296364926    0.959938031121244    0.645806909285451    126.510948219102    0.959938200635645    0.64580739051342    126.750736980859    9.86583291876957
37.4000000000003    -0.586781215781737    2.65551914557454    9.48364033042355    0.00172858858646481    0.00381179966140512    0.00981247536988573    7.49047027969828    1.27280164846509    0.0617068208050144    0.252878997390251    0.959938064456858    0.645807098094449    126.698092154061    0.959938234246331    0.645807579008695    126.938424185246    9.86587695263545
37.5000000000003    -0.58797495048514    2.65775772497473    9.48298446897399    0.00168855499296623    0.00384436751485146    0.00993740612878777    7.51043580023181    1.27180033275362    0.0618362684939821    0.25311460065102    0.959938097988512    0.645807287338442    126.885907551288    0.959938268056525    0.645807767934763    127.126776491773    9.86592038817781
37.6000000000003    -0.589166376981611    2.65996670718157    9.482335706664    0.00164848026136634    0.00387689094413629    0.0100620529430909    7.53040145520623    1.27078586475712    0.0619654434851058    0.253347103261097    0.959938131718191    0.645807477016245    127.074393055483    0.959938302068196    0.645807957290428    127.315792539715    9.86596322499507
37.7000000000003    -0.590355494844254    2.66214607033903    9.48169407225086    0.00160836517873875    0.00390936767261815    0.0101864127868517    7.55036724626111    1.26975827190674    0.0620943452087243    0.253576502372326    0.959938165647882    0.64580766712666    127.263547291576    0.959938336283317    0.645808147074484    127.505470948646    9.86600546269215
37.8000000000003    -0.591542303640555    2.66429579289716    9.48105959414596    0.00156821053339437    0.00394179542651676    0.010310482642584    7.57033317503265    1.26871758198855    0.062222973096381    0.253802795174573    0.959938199779582    0.645807857668479    127.453368864727    0.959938370703871    0.645808337285713    127.695810318445    9.86604710088053
37.9000000000003    -0.592726802931983    2.66641585361178    9.48043230041362    0.00152801711485857    0.00397417193507864    0.0104342595012899    7.59029924315358    1.26766382314273    0.0623513265808272    0.254025978895752    0.959938234115294    0.645808048640479    127.643856360337    0.959938405331845    0.645808527922883    127.886809229304    9.86608813917817
38.0000000000003    -0.593908992273573    2.66850623154422    9.47981221876981    0.00148778571384825    0.00400649493074238    0.0105577403624897    7.6102654522532    1.26659702386285    0.0624794050960242    0.254246050801867    0.959938268657027    0.645808240041428    127.835008344051    0.959938440169234    0.645808718984751    128.07846624173    9.86612857720956
38.1000000000003    -0.595088871213573    2.67056690606096    9.47919937658096    0.00144751712224894    0.00403876214930371    0.0106809222342523    7.63023180395735    1.2655172129951    0.062607208077146    0.254463008197039    0.959938303406797    0.645808431870079    128.026823361766    0.959938475218038    0.645808910470062    128.270779896557    9.86616841460569
38.2000000000003    -0.596266439293023    2.6725978568334    9.47859380086272    0.00140721213309193    0.00407097133008022    0.010803802133225    7.65019829988835    1.26442441973751    0.0627347349605817    0.254676848423542    0.959938338366627    0.645808624125175    128.219299939638    0.959938510480263    0.645809102377547    128.46374871495    9.86620765100405
38.3000000000003    -0.597441696045376    2.67459906383755    9.47799551827881    0.00136687154053131    0.00410312021607589    0.010926377084663    7.67016494166503    1.26331867363913    0.0628619851839378    0.254887568861837    0.959938373538545    0.645808816805443    128.412436584089    0.959938545957923    0.645809294705926    128.65737119841    9.86624628604858
38.4000000000003    -0.598614640996113    2.67657050735373    9.47740455513984    0.00132649613982103    0.00413520655414515    0.0110486441224586    7.69013173090271    1.26220000459928    0.0629889581860412    0.255095166930601    0.959938408924585    0.645809009909602    128.606231781814    0.959938581653037    0.645809487453905    128.851645828787    9.86628431938975
38.5000000000003    -0.599785273662357    2.67851216796629    9.47682093740214    0.00128608672729202    0.00416722809515678    0.0111706002891701    7.71009866921313    1.26106844286669    0.063115653406941    0.25529964008676    0.959938444526789    0.645809203436354    128.800683999789    0.959938617567629    0.645809680620179    129.046571068282    9.86632175068446
38.6000000000003    -0.60095359355247    2.68042402656344    9.47624469066661    0.00124564410032919    0.00419918259415738    0.0112922426360508    7.73006575820448    1.25992401903873    0.0632420702879117    0.255500985825521    0.959938480347203    0.645809397384391    128.995791685281    0.95993865370373    0.645809874203428    129.242145359458    9.86635857959609
38.7000000000003    -0.602119600165692    2.68230606433678    9.47567584017767    0.00120516905734849    0.00423106781053456    0.0114135682230774    7.75003299948137    1.25876676406054    0.0633682082714548    0.2556992016804    0.95993851638788    0.64580959175239    129.191553265852    0.959938690063377    0.64581006820232    129.438367125249    9.86639480579448
38.8000000000003    -0.603283292991751    2.68415826278116    9.47511441082206    0.00116466239777397    0.00426288150817971    0.0115345741189778    7.77000039464481    1.25759670922423    0.0634940668013022    0.255894285223257    0.959938552650879    0.645809786539017    129.387967149372    0.95993872664861    0.645810262615509    129.635234768967    9.86643042895591
38.9000000000003    -0.60444467151047    2.68598060369441    9.47456042712781    0.00112412492201477    0.0042946214556505    0.0116552574012598    7.78996794529219    1.25641388616802    0.0636196453224178    0.256086234064319    0.959938589138263    0.645809981742923    129.585031724026    0.959938763461478    0.645810457441638    129.832746674311    9.86646544876311
39.0000000000003    -0.605603735191392    2.687773069177    9.47401391326317    0.00108355743144218    0.00432628542633291    0.0117756151562383    7.80993565301725    1.25521832687536    0.0637449432810007    0.256275045852216    0.959938625852102    0.645810177362745    129.782745358322    0.959938800504033    0.645810652679333    130.030901205377    9.86649986490524
39.1000000000003    -0.606760483493431    2.68953564163189    9.47347489303552    0.00104296072836665    0.00435787119860298    0.0118956444790627    7.82990351941009    1.2540100636741    0.0638699601244871    0.256460718274007    0.959938662794471    0.64581037339711    129.981106401104    0.959938837778333    0.64581084832721    130.229696706666    9.86653367707787
39.2000000000003    -0.607914915864435    2.69126830376414    9.47294338989036    0.0010023356160148    0.00438937655598807    0.012015342473745    7.84987154605712    1.25278912923562    0.0639946953015528    0.256643249055206    0.959938699967451    0.645810569844628    130.180113181558    0.959938875286441    0.64581104438387    130.429131503094    9.86656688498302
39.3000000000003    -0.609067031740882    2.69297103858073    9.4724194269103    0.000961682898506418    0.00442079928732777    0.012134706253186    7.86983973454107    1.2515555565739    0.064119148262116    0.256822635959813    0.959938737373126    0.645810766703897    130.379764009224    0.959938913030426    0.645811240847899    130.629203900006    9.8665994883291
39.4000000000003    -0.610216830547447    2.69464382939034    9.47190302681401    0.00092100338083146    0.00445213718693439    0.0122537329392025    7.88980808644097    1.25030937904467    0.0642433184573392    0.256998876790341    0.959938775013589    0.6458109639735    130.580057174006    0.959938951012359    0.645811437717872    130.82991218318    9.86663148683092
39.5000000000003    -0.611364311696664    2.69628665980298    9.47139421195528    0.000880297868827065    0.00448338805475302    0.0123724196625541    7.90977660333208    1.24905063034449    0.0643672053396321    0.257171969387843    0.959938812890933    0.645811161652008    130.780990946184    0.959938989234321    0.645811634992347    131.031254618842    9.86666288020969
39.6000000000003    -0.612509474588555    2.69789951372989    9.47089300432201    0.000839567169154527    0.00451454969652117    0.0124907635629696    7.92974528678598    1.24777934450986    0.0644908083626539    0.257341911631935    0.95993885100726    0.645811359737976    130.982563576422    0.959939027698391    0.645811832669871    131.233229453675    9.86669366819303
39.7000000000003    -0.613652318610232    2.69948237538321    9.47039942553529    0.00079881208927629    0.0045456199239279    0.012608761789173    7.94971413837045    1.24649555591627    0.0646141269813152    0.257508701440828    0.959938889364675    0.645811558229947    131.184773295781    0.959939066406659    0.645812030748974    131.435834914831    9.8667238505149
39.8000000000003    -0.614792843135573    2.70103522927571    9.46991349684847    0.000758033437432927    0.0045765965547726    0.0127264114989101    7.96968315964947    1.24519929927727    0.0647371606517813    0.257672336771349    0.959938927965288    0.645811757126447    131.387618315732    0.959939105361216    0.645812229228173    131.639069209942    9.86675342691567
39.9000000000003    -0.615931047524831    2.70255806022067    9.46943523914617    0.00071723202262012    0.00460747741312319    0.012843709858974    7.98965235218327    1.24389060964358    0.0648599088314739    0.257832815618966    0.959938966811214    0.64581195642599    131.591096828164    0.959939144564157    0.645812428105972    131.842930527132    9.86678239714204
40.0000000000003    -0.617066931124278    2.70405085333153    9.46896467294346    0.000676408654565634    0.00463826032947397    0.0129606540452311    8.00962171752825    1.24256952240207    0.0649823709790735    0.257990136017816    0.95993900590457    0.645812156127075    131.7952070054    0.959939184017583    0.645812627380859    132.047417035029    9.86681076094709
40.1000000000003    -0.61820049326583    2.70551359402177    9.46850181838495    0.00063556414370629    0.00466894314090283    0.0130772412426466    8.02959125723695    1.24123607327488    0.0651045465545226    0.258144296040727    0.959939045247481    0.645812356228186    131.999947000207    0.959939223723598    0.645812827051308    132.252526882778    9.86683851809027
40.2000000000003    -0.619331733266723    2.70694626800454    9.46804669524386    0.000594699301164929    0.00469952369122812    0.0131934686453099    8.04956097285812    1.23989029831838    0.0652264350190268    0.258295293799239    0.959939084842073    0.645812556727794    132.205314945808    0.959939263684311    0.645813027115777    132.458258200051    9.86686566833729
40.3000000000003    -0.620460650429112    2.70834886129264    9.4675993229213    0.000553814938727383    0.00472999983116487    0.01330933345646    8.06953086593659    1.23853223392223    0.0653480358350582    0.258443127443632    0.959939124690479    0.645812757624352    132.411308955899    0.959939303901833    0.645813227572712    132.664609097065    9.8668922114603
40.4000000000003    -0.621587244039757    2.70972136019814    9.46715972044531    0.000512911868819436    0.00476036941848061    0.0134248328885105    8.08950093801334    1.23716191680844    0.0654693484663576    0.258587795162945    0.959939164794832    0.645812958916301    132.617927124657    0.959939344378282    0.645813428420541    132.871577664588    9.86691814723773
40.5000000000003    -0.622711513369638    2.71106375133215    9.46672790647008    0.000471990904483787    0.00479063031815059    0.0135399641630748    8.10947119062544    1.23577938403027    0.0655903723779363    0.258729295185002    0.959939205157273    0.645813160602066    132.825167526757    0.959939385115777    0.64581362965768    133.079161973961    9.86694347545428
40.6000000000003    -0.623833457673623    2.71237602160483    9.46630389927519    0.000431052859357004    0.00482078040251249    0.0136547245109908    8.12944162530605    1.23438467297135    0.0657111070360792    0.258867625776428    0.959939245779945    0.645813362680057    133.033028217384    0.95993942611644    0.645813831282529    133.287360077103    9.86696819590103
40.7000000000003    -0.624953076190104    2.71365815822489    9.46588771676476    0.000390098547646487    0.00485081755142055    0.0137691111723459    8.14941224358441    1.23297782134455    0.0658315519083465    0.259002785242676    0.959939286664993    0.64581356514867    133.24150723225    0.9599394673824    0.645814033293471    133.496170006533    9.86699230837533
40.8000000000003    -0.626070368140668    2.71491014869965    9.46547937646677    0.000349128784107423    0.00488073965239922    0.0138831213965013    8.16938304698578    1.23155886719108    0.0659517064635766    0.259134771928043    0.959939327814568    0.645813768006284    133.450602587603    0.959939508915785    0.645814235688876    133.705589775377    9.86701581268085
40.9000000000003    -0.627185332729728    2.71613198083467    9.46507889553221    0.000308144384019735    0.00491054460079613    0.0139967524421168    8.18935403703148    1.23012784887937    0.066071570171888    0.259263584215694    0.959939369230822    0.645813971251263    133.660312280248    0.959939550718729    0.645814438467099    133.915617377391    9.8670387086275
41.0000000000003    -0.628297969144204    2.71732364273361    9.46468629073445    0.000267146163165046    0.00494023029993458    0.0141100015771751    8.20932521523886    1.22868480510405    0.0661911425046821    0.259389220527681    0.959939410915913    0.645814174881956    133.870634287557    0.959939592793369    0.645814641626478    134.126250786967    9.86706099603152
